"folderlist$BookmarkFolder","BookMark","BookMarkDescription"
"R Stats","http://blog.revolutionanalytics.com/2011/01/learning-r-through-baseball-sab-r-metrics.html","Learning R through baseball: sab-R-metrics"
"R Stats","http://www.r-bloggers.com/faster-higher-stonger-a-guide-to-speeding-up-r-code-for-busy-people/","FasteR! HigheR! StongeR! – A Guide to Speeding Up R Code for Busy People | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/prefer-for-assignment-in-r/","Prefer = for assignment in R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/citation-patterns-in-ecology/","Citation Patterns in Ecology | (R news &amp; tutorials)"
"R Stats","http://ww2.coastal.edu/kingw/statistics/R-tutorials/descriptive.html","R Tutorials--More Descriptive Statistics"
"R Stats","http://www.r-bloggers.com/poor-mans-integration-a-simulated-visualization-approach/","Poor man’s integration – a simulated visualization approach | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/how-r-grows/","How R Grows | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/changing-the-presidential-election-with-r-in-the-browser/","Changing The Presidential Election with R in the Browser | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/all-about-spherically-distributed-regression-errors/","All About Spherically Distributed Regression Errors | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/quandl-package-5000000-free-datasets-at-the-tip-of-your-fingers/","Quandl Package – 5,000,000 free datasets at the tip of your fingers! | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/google-analytics-r-fun/","Google Analytics + R = FUN! | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/tv-shows-rated-by-episode-as-a-shiny-app/","TV shows rated by episode as a Shiny App | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/sas-spss-stata-users-learn-r-from-home-june-17/","SAS, SPSS, Stata Users: Learn R from Home June 17 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/how-r-grows-not-so-fast/#","How R Grows – not so fast | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/bubble-sort-implemented-in-pure-r/","Bubble sort implemented in pure R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/version-0-9-of-timeline-on-cran/","Version 0.9 of timeline on CRAN | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/animations-understood/","Animations Understood | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/from-a-random-generator-to-a-sample-function/","From a random generator to a sample function | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/the-rbinding-race-for-vs-do-call-vs-rbind-fill/","The rbinding race: for vs. do.call vs. rbind.fill | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/forecast-update-will-2014-be-the-beginning-of-the-end-for-sas-and-spss/","Forecast Update: Will 2014 be the Beginning of the End for SAS and SPSS? | (R news &amp; tutorials)"
"R Stats","http://r4stats.com/articles/popularity/","The Popularity of Data Analysis Software | r4stats.com"
"R Stats","http://www.r-bloggers.com/living-it-up-with-computational-errors/","Living it up with computational errors | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/r-3-0-1-is-released/","R 3.0.1 is released | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/unit-conversion-in-r/","Unit conversion in R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/variance-matrix-differences/","Variance matrix differences | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/how-important-is-variable-selection/","How Important is Variable Selection? | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/intr-interactive-gui-for-performing-geostatistical-analysis-in-r/","IntR – Interactive GUI for performing geostatistical analysis in R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/using-the-ensembl-variant-effect-predictor-with-your-23andme-data/","Using the Ensembl Variant Effect Predictor with your 23andme data | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/fylopic-an-r-wrapper-to-phylopic/","Fylopic, an R wrapper to Phylopic | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/using-r-drawing-several-regression-lines-with-ggplot2/","Using R: drawing several regression lines with ggplot2 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/stepping-up-to-big-data-with-r-and-python-a-mind-map-of-all-the-packages-you-will-ever-need/","Stepping up to Big Data with R and Python: A Mind Map of All the Packages You Will Ever Need | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/log-transformations-for-skewed-and-wide-distributions-from-practical-data-science-with-r/","Log Transformations for Skewed and Wide Distributions | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/at-what-sample-size-do-correlations-stabilize/","At what sample size do correlations stabilize? | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/fixing-my-internet-with-r-and-python/","Fixing My Internet With R and Python | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/the-frisch-waugh-lovell-theorem-for-both-ols-and-2sls/","The Frisch–Waugh–Lovell Theorem for Both OLS and 2SLS | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/improve-the-efficiency-in-joining-data-with-index/","Improve The Efficiency in Joining Data with Index | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/where-is-the-r-activity/","Where is the R Activity? | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/understanding-multicollinearity/","Understanding Multicollinearity | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/top-100-r-packages-for-2013-jan-may/","Top 100 R packages for 2013 (Jan-May)! | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/a-list-of-r-packages-by-popularity/","A list of R packages, by popularity | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/stashing-and-playing-with-raw-data-locally-from-the-web/","Stashing and playing with raw data locally from the web | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/sudoku-automation-solver-challenge-r/","Sudoku Automation Solver Challenge – R | (R news &amp; tutorials)"
"R Stats","https://github.com/EconometricsBySimulation/2013-06-14-Sudoku","EconometricsBySimulation/2013-06-14-Sudoku · GitHub"
"R Stats","http://www.r-bloggers.com/a-new-sudoku-solver-in-r-part-1/","A new Sudoku Solver in R. Part 1 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/quick-and-simple-d3-network-graphs-from-r/","Quick and Simple D3 Network Graphs from R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/dave-harris-on-maximum-likelihood-estimation/","Dave Harris on Maximum Likelihood Estimation | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/computerworlds-beginners-guide-to-r/","Computerworld’s Beginners Guide to R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/dynamic-data-visualizations-in-the-browser-using-shiny/","Dynamic Data Visualizations in the Browser Using Shiny | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/evaluating-optimization-algorithms-in-matlab-python-and-r/","Evaluating Optimization Algorithms in MATLAB, Python, and R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/anova-and-tukeys-test-on-r/","ANOVA and Tukey’s test on R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/draw-nicer-classification-and-regression-trees-with-the-rpart-plot-package/","Draw nicer Classification and Regression Trees with the rpart.plot package | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/compiling-r-3-0-1-with-mkl-support/","Compiling R 3.0.1 with MKL support | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/literacy-rates-using-semantics-and-r/","literacy rates using semantics and R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/announcing-pqr-a-faster-version-of-r/","Announcing pqR: A faster version of R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/principal-components-analysis-shiny-app/","Principal Components Analysis Shiny App | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/parallel-computation-with-helper-threads-in-pqr/","Parallel computation with helper threads in pqR | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/streamline-your-mechanical-turk-workflow-with-mturkr/","Streamline Your Mechanical Turk Workflow with MTurkR | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/visualizing-transitions-with-the-transitionplot-function/","Visualizing transitions with the transitionPlot function | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/split-violin-plots/","Split violin plots | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/a-beer-recommendation-system-made-with-r/","A beer recommendation system made with R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/using-r-two-plots-of-principal-component-analysis/","Using R: Two plots of principal component analysis | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/analyses-of-the-best-undergraduate-us-based-business-schools-of-2013/","Analyses of the Best Undergraduate (US-based) Business Schools of 2013 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/create-word-documents-from-r-with-r2docx/","Create Word documents from R with R2DOCX | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/reproducing-r-scripts-documents-and-packages/","Reproducing R: Scripts, Documents, and Packages | (R news &amp; tutorials)"
"R Stats","http://lillianpierson.com/Blog/spatial-point-pattern-analysis/","Spatial Point Pattern Analysis in R - Lillian Pierson"
"R Stats","http://www.r-bloggers.com/web-analytics-visualization-through-ggplot2/","Web Analytics Visualization through ggplot2 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/descending-text-in-righthand-margin-of-r-graphics-a-la-mtext/","Descending Text in Righthand Margin of R Graphics à la mtext | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/which-airline-should-you-be-loyal-to/","Which airline should you be loyal to? | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/the-r-journal-volume-51-june-2013/","The R journal – Volume 5/1, June 2013 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/my-take-on-the-usa-versus-western-europe-comparison-of-gm-corn/","My take on the USA versus Western Europe comparison of GM corn | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/ggplot2-chloropleth-of-supreme-court-decisions-a-tutorial/","ggplot2 Chloropleth of Supreme Court Decisions: A Tutorial | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/googlevis-tutorial-at-user2013/","googleVis tutorial at useR!2013 | (R news &amp; tutorials)"
"R Stats","http://decastillo.github.io/googleVis_Tutorial/#1","googleVis Tutorial"
"R Stats","http://www.rstudio.com/shiny/","RStudio - Shiny"
"R Stats","http://www.r-bloggers.com/tailor-your-tables-with-stargazer-new-features-for-latex-and-text-output/","Tailor Your Tables with stargazer: New Features for LaTeX and Text Output | (R news &amp; tutorials)"
"R Stats","http://www.edii.uclm.es/~useR-2013/","useR! 2013"
"R Stats","http://www.r-bloggers.com/the-state-of-namingconventions-in-r/","The State of namingConventions in R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/exploring-networks-with-sankey/","Exploring Networks with Sankey | (R news &amp; tutorials)"
"R Stats","http://timelyportfolio.github.io/rCharts_d3_sankey/example_build_network_sankey.html","Sankey from Scratch"
"R Stats","http://www.r-bloggers.com/did-the-pattern-of-rain-change-in-the-last-100-years/","Did the pattern of rain change in the last 100 years? | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/read-excel-files-from-r/","Read Excel files from R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/analyzing-your-data-on-the-aws-cloud-with-r/","Analyzing Your Data on the AWS Cloud (with R) | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/how-to-run-r-in-the-cloud-for-teaching/","How to run R in the cloud (for teaching) | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/power-analysis-by-simulation-r-rct-malaria-example/","Power Analysis by Simulation: R, RCT, Malaria Example | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/electricity-usage-in-a-high-rise-condo-complex-pt-4/","Electricity Usage in a High-rise Condo Complex pt 4 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/making-infographics-using-r-and-inkscape/","Making infographics using R and Inkscape | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/what-is-r-a-new-video-on-the-history-community-and-applications-of-r/","What is R? A new video on the history, community and applications of R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/amount-of-end-user-usage-of-code-in-firefox/","Amount of end-user usage of code in Firefox | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/save-ffdf-and-load-ffdf-save-and-load-your-big-data-quickly-and-neatly/","save.ffdf and load.ffdf: Save and load your big data – quickly and neatly! | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/tips-for-speeding-up-r-with-byte-compilation/","Tips for speeding up R with byte compilation | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/interfacing-r-and-google-maps/","Interfacing R and Google maps | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/r-resources-2/","R resources | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/slidify-did-that-and-that-and/","Slidify Did That… and That… and… | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/delimited-file-where-delimiter-clashes-with-data-values/","Delimited file where delimiter clashes with data values | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/statisticians-an-endangered-species/","Statisticians: an endangered species? | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/demand-for-r-jobs-on-the-rise-while-sas-jobs-decline/","Demand for R jobs on the rise, while SAS jobs decline | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/gibbs-sampler-in-c/","Gibbs Sampler in C++ | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/heatmapping-washington-dc-rental-price-changes-using-openstreetmaps/","Heatmapping Washington, DC Rental Price Changes using OpenStreetMaps | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/google-developers-r-programming-video-lectures/","Google Developers R Programming Video Lectures | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/drawing-a-95-confidence-interval-in-r/","Drawing a 95% confidence interval in R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/how-to-choose-a-new-business-location-with-r/","How to choose a new business location with R | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/i-want-ggplot2lattice-and-d3-gridsvg-the-glue/","I Want ggplot2/lattice and d3 (gridSVG–The Glue) | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/k-means-clustering-from-r-in-action/","K-means Clustering (from “R in Action”) | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/ggplot2-meet-d3/","ggplot2 meet d3 | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/trends-in-the-analytics-job-market/","Trends in the Analytics Job Market | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/absolute-deviation-around-the-median/","Absolute Deviation Around the Median | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/google-developers-r-programming-video-lectures-2/","Google Developers R Programming Video Lectures | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/pimco-rolling-correlation-d3-r-gridsvg-lattice-gets-an-axis/","PIMCO Rolling Correlation, d3, R, gridSVG, lattice | Gets An Axis | (R news &amp; tutorials)"
"R Stats","http://www.rdatamining.com/home","RDataMining.com: R and Data Mining"
"R Stats","http://www.r-bloggers.com/data-scientists-and-statisticians-cant-we-all-just-get-along/","Data Scientists and Statisticians: Can’t We All Just Get Along | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/software-carpentry/","Software carpentry | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/variable-importance-in-neural-networks/","Variable importance in neural networks | (R news &amp; tutorials)"
"R Stats","http://www.r-bloggers.com/when-discussing-confidence-level-with-others/","When Discussing Confidence Level With Others… | (R news &amp; tutorials)"
